timestamp,epoch,step,global_step,loss,lr
2025-12-05T20:12:09.338726,2,7100,17099,3.165950,0.00054907
2025-12-05T20:12:32.390953,2,7200,17199,3.148336,0.00054896
2025-12-05T20:12:55.417589,2,7300,17299,3.153803,0.00054885
2025-12-05T20:13:18.255920,2,7400,17399,3.155182,0.00054874
2025-12-05T20:13:40.925177,2,7500,17499,3.137917,0.00054862
2025-12-05T20:14:03.862466,2,7600,17599,3.147253,0.00054851
2025-12-05T20:14:26.819778,2,7700,17699,3.165703,0.00054840
2025-12-05T20:14:48.862798,2,7800,17799,3.123875,0.00054828
2025-12-05T20:15:11.545648,2,7900,17899,3.142991,0.00054817
2025-12-05T20:15:34.355441,2,8000,17999,3.170815,0.00054805
2025-12-05T20:16:07.535392,2,8100,18099,3.145010,0.00054793
2025-12-05T20:16:28.928983,2,8200,18199,3.137324,0.00054781
2025-12-05T20:16:49.936858,2,8300,18299,3.165997,0.00054770
2025-12-05T20:17:11.438926,2,8400,18399,3.145155,0.00054758
2025-12-05T20:17:32.622757,2,8500,18499,3.144478,0.00054746
2025-12-05T20:17:54.059559,2,8600,18599,3.155801,0.00054734
2025-12-05T20:18:15.636394,2,8700,18699,3.143027,0.00054721
2025-12-05T20:18:37.887045,2,8800,18799,3.150331,0.00054709
2025-12-05T20:19:00.697279,2,8900,18899,3.144572,0.00054697
2025-12-05T20:19:22.736258,2,9000,18999,3.150036,0.00054685
2025-12-05T20:19:56.667071,2,9100,19099,3.123524,0.00054672
2025-12-05T20:20:18.592732,2,9200,19199,3.132225,0.00054660
2025-12-05T20:20:40.510826,2,9300,19299,3.135340,0.00054647
2025-12-05T20:21:02.528110,2,9400,19399,3.152105,0.00054635
2025-12-05T20:21:24.376042,2,9500,19499,3.148903,0.00054622
2025-12-05T20:21:46.464479,2,9600,19599,3.168048,0.00054609
2025-12-05T20:22:08.450990,2,9700,19699,3.157261,0.00054597
2025-12-05T20:22:31.231090,2,9800,19799,3.120699,0.00054584
2025-12-05T20:22:53.299519,2,9900,19899,3.137048,0.00054571
2025-12-05T20:23:15.486322,2,10000,19999,3.121736,0.00054558
2025-12-05T20:24:00.009964,3,100,20099,3.140332,0.00054545
2025-12-05T20:24:21.806547,3,200,20199,3.155580,0.00054532
2025-12-05T20:24:44.178491,3,300,20299,3.132369,0.00054519
2025-12-05T20:25:05.798490,3,400,20399,3.143714,0.00054505
2025-12-05T20:25:26.585547,3,500,20499,3.117634,0.00054492
2025-12-05T20:25:48.612406,3,600,20599,3.156509,0.00054479
2025-12-05T20:26:11.019619,3,700,20699,3.130800,0.00054465
2025-12-05T20:26:33.786078,3,800,20799,3.123175,0.00054452
2025-12-05T20:26:55.855246,3,900,20899,3.110934,0.00054438
2025-12-05T20:27:17.755670,3,1000,20999,3.154640,0.00054424
2025-12-05T20:27:51.813569,3,1100,21099,3.146721,0.00054411
2025-12-05T20:28:13.661062,3,1200,21199,3.134400,0.00054397
2025-12-05T20:28:34.902091,3,1300,21299,3.127869,0.00054383
2025-12-05T20:28:57.033195,3,1400,21399,3.143229,0.00054369
2025-12-05T20:29:19.057680,3,1500,21499,3.140880,0.00054355
2025-12-05T20:29:41.301686,3,1600,21599,3.120505,0.00054341
2025-12-05T20:30:03.291609,3,1700,21699,3.150248,0.00054327
2025-12-05T20:30:25.872489,3,1800,21799,3.143298,0.00054313
2025-12-05T20:30:48.830915,3,1900,21899,3.125052,0.00054299
2025-12-05T20:31:11.004790,3,2000,21999,3.129717,0.00054284
2025-12-05T20:31:45.696433,3,2100,22099,3.155233,0.00054270
2025-12-05T20:32:07.650737,3,2200,22199,3.123563,0.00054256
2025-12-05T20:32:29.800362,3,2300,22299,3.134324,0.00054241
2025-12-05T20:32:52.274223,3,2400,22399,3.129621,0.00054227
2025-12-05T20:33:14.421833,3,2500,22499,3.126009,0.00054212
2025-12-05T20:33:36.186121,3,2600,22599,3.136583,0.00054197
2025-12-05T20:33:58.846945,3,2700,22699,3.135461,0.00054182
2025-12-05T20:34:21.330750,3,2800,22799,3.124326,0.00054168
2025-12-05T20:34:43.188154,3,2900,22899,3.107973,0.00054153
2025-12-05T20:35:05.893094,3,3000,22999,3.146225,0.00054138
2025-12-05T20:35:40.695601,3,3100,23099,3.138460,0.00054123
2025-12-05T20:36:03.304779,3,3200,23199,3.147164,0.00054108
2025-12-05T20:36:25.628030,3,3300,23299,3.124871,0.00054092
2025-12-05T20:36:47.910220,3,3400,23399,3.126389,0.00054077
2025-12-05T20:37:10.841685,3,3500,23499,3.133016,0.00054062
2025-12-05T20:37:33.334527,3,3600,23599,3.117807,0.00054047
2025-12-05T20:37:55.629627,3,3700,23699,3.129693,0.00054031
2025-12-05T20:38:18.261615,3,3800,23799,3.133983,0.00054016
2025-12-05T20:38:40.477257,3,3900,23899,3.125418,0.00054000
2025-12-05T20:39:02.829963,3,4000,23999,3.120202,0.00053985
2025-12-05T20:39:37.094560,3,4100,24099,3.121704,0.00053969
2025-12-05T20:39:59.000454,3,4200,24199,3.111997,0.00053953
2025-12-05T20:40:21.664576,3,4300,24299,3.121382,0.00053937
2025-12-05T20:40:44.594699,3,4400,24399,3.137200,0.00053921
2025-12-05T20:41:06.866502,3,4500,24499,3.139351,0.00053906
2025-12-05T20:41:29.422299,3,4600,24599,3.107576,0.00053890
2025-12-05T20:41:52.438199,3,4700,24699,3.093983,0.00053873
2025-12-05T20:42:14.581688,3,4800,24799,3.106223,0.00053857
2025-12-05T20:42:36.694803,3,4900,24899,3.110723,0.00053841
2025-12-05T20:42:59.442965,3,5000,24999,3.151535,0.00053825
2025-12-05T20:43:34.342476,3,5100,25099,3.121688,0.00053809
2025-12-05T20:43:56.719242,3,5200,25199,3.138925,0.00053792
2025-12-05T20:44:19.279571,3,5300,25299,3.113270,0.00053776
2025-12-05T20:44:42.392256,3,5400,25399,3.117031,0.00053759
2025-12-05T20:45:04.827009,3,5500,25499,3.131332,0.00053743
2025-12-05T20:45:27.363784,3,5600,25599,3.121523,0.00053726
2025-12-05T20:45:50.193605,3,5700,25699,3.127521,0.00053709
2025-12-05T20:46:12.581758,3,5800,25799,3.122339,0.00053692
2025-12-05T20:46:34.469051,3,5900,25899,3.110135,0.00053676
2025-12-05T20:46:56.761575,3,6000,25999,3.116355,0.00053659
2025-12-05T20:47:30.722342,3,6100,26099,3.109228,0.00053642
2025-12-05T20:47:53.530647,3,6200,26199,3.116349,0.00053625
2025-12-05T20:48:15.788721,3,6300,26299,3.128596,0.00053608
2025-12-05T20:48:38.222645,3,6400,26399,3.116337,0.00053590
2025-12-05T20:49:00.986728,3,6500,26499,3.119877,0.00053573
2025-12-05T20:49:23.602076,3,6600,26599,3.109144,0.00053556
2025-12-05T20:49:46.206826,3,6700,26699,3.129885,0.00053539
2025-12-05T20:50:09.124494,3,6800,26799,3.123784,0.00053521
2025-12-05T20:50:31.047077,3,6900,26899,3.108980,0.00053504
2025-12-05T20:50:53.604868,3,7000,26999,3.116263,0.00053486
2025-12-05T20:51:28.134701,3,7100,27099,3.117225,0.00053469
2025-12-05T20:51:50.823684,3,7200,27199,3.123697,0.00053451
2025-12-05T20:52:13.354337,3,7300,27299,3.115792,0.00053433
2025-12-05T20:52:35.832913,3,7400,27399,3.102165,0.00053415
2025-12-05T20:52:58.492635,3,7500,27499,3.151419,0.00053397
2025-12-05T20:53:20.887268,3,7600,27599,3.127492,0.00053380
2025-12-05T20:53:43.865214,3,7700,27699,3.110242,0.00053362
2025-12-05T20:54:06.245336,3,7800,27799,3.140981,0.00053344
2025-12-05T20:54:29.267623,3,7900,27899,3.114771,0.00053325
2025-12-05T20:54:51.057863,3,8000,27999,3.092724,0.00053307
2025-12-05T20:55:23.987733,3,8100,28099,3.125995,0.00053289
2025-12-05T20:55:45.822155,3,8200,28199,3.112664,0.00053271
2025-12-05T20:56:07.515008,3,8300,28299,3.121519,0.00053252
2025-12-05T20:56:28.968148,3,8400,28399,3.122110,0.00053234
2025-12-05T20:56:50.265155,3,8500,28499,3.096485,0.00053215
2025-12-05T20:57:11.884277,3,8600,28599,3.088020,0.00053197
2025-12-05T20:57:34.115103,3,8700,28699,3.105073,0.00053178
2025-12-05T20:57:55.979787,3,8800,28799,3.115291,0.00053160
2025-12-05T20:58:18.162155,3,8900,28899,3.117654,0.00053141
2025-12-05T20:58:40.378132,3,9000,28999,3.102815,0.00053122
2025-12-05T20:59:14.140064,3,9100,29099,3.102475,0.00053103
2025-12-05T20:59:35.310335,3,9200,29199,3.140503,0.00053084
2025-12-05T20:59:57.001430,3,9300,29299,3.092509,0.00053065
2025-12-05T21:00:19.045421,3,9400,29399,3.088453,0.00053046
2025-12-05T21:00:40.415559,3,9500,29499,3.105934,0.00053027
2025-12-05T21:01:02.265453,3,9600,29599,3.086274,0.00053008
2025-12-05T21:01:24.015186,3,9700,29699,3.127529,0.00052989
2025-12-05T21:01:46.164980,3,9800,29799,3.130453,0.00052969
2025-12-05T21:02:06.897460,3,9900,29899,3.098947,0.00052950
2025-12-05T21:02:28.825627,3,10000,29999,3.111541,0.00052930
2025-12-05T21:03:12.084249,4,100,30099,3.077037,0.00052911
2025-12-05T21:03:33.337776,4,200,30199,3.099802,0.00052891
2025-12-05T21:03:55.109430,4,300,30299,3.087323,0.00052872
2025-12-05T21:04:16.252589,4,400,30399,3.113813,0.00052852
2025-12-05T21:04:38.120289,4,500,30499,3.113693,0.00052832
2025-12-05T21:05:00.348623,4,600,30599,3.128512,0.00052812
2025-12-05T21:05:22.169883,4,700,30699,3.086677,0.00052793
2025-12-05T21:05:44.832883,4,800,30799,3.099155,0.00052773
2025-12-05T21:06:06.248499,4,900,30899,3.119105,0.00052753
2025-12-05T21:06:27.952042,4,1000,30999,3.099926,0.00052733
2025-12-05T21:07:02.243637,4,1100,31099,3.126975,0.00052712
2025-12-05T21:07:24.190589,4,1200,31199,3.087049,0.00052692
2025-12-05T21:07:46.028585,4,1300,31299,3.102269,0.00052672
2025-12-05T21:08:08.401188,4,1400,31399,3.099541,0.00052652
2025-12-05T21:08:30.962998,4,1500,31499,3.121030,0.00052631
2025-12-05T21:08:52.992359,4,1600,31599,3.113791,0.00052611
2025-12-05T21:09:15.145708,4,1700,31699,3.095231,0.00052590
2025-12-05T21:09:37.744432,4,1800,31799,3.090207,0.00052570
2025-12-05T21:10:00.143108,4,1900,31899,3.109237,0.00052549
2025-12-05T21:10:23.109776,4,2000,31999,3.119138,0.00052529
2025-12-05T21:10:56.614488,4,2100,32099,3.108623,0.00052508
2025-12-05T21:11:19.094329,4,2200,32199,3.089198,0.00052487
2025-12-05T21:11:41.029426,4,2300,32299,3.109900,0.00052466
2025-12-05T21:12:03.527599,4,2400,32399,3.111242,0.00052445
2025-12-05T21:12:25.584391,4,2500,32499,3.117731,0.00052424
2025-12-05T21:12:47.662206,4,2600,32599,3.102541,0.00052403
2025-12-05T21:13:09.892544,4,2700,32699,3.085557,0.00052382
2025-12-05T21:13:32.418208,4,2800,32799,3.138844,0.00052361
2025-12-05T21:13:53.870692,4,2900,32899,3.125721,0.00052340
2025-12-05T21:14:15.471064,4,3000,32999,3.112642,0.00052318
2025-12-05T21:14:50.204869,4,3100,33099,3.078414,0.00052297
2025-12-05T21:15:12.243163,4,3200,33199,3.103075,0.00052276
2025-12-05T21:15:33.939995,4,3300,33299,3.095478,0.00052254
2025-12-05T21:15:55.982239,4,3400,33399,3.096175,0.00052233
2025-12-05T21:16:17.858535,4,3500,33499,3.092687,0.00052211
2025-12-05T21:16:40.099407,4,3600,33599,3.093703,0.00052189
2025-12-05T21:17:02.152583,4,3700,33699,3.085917,0.00052168
2025-12-05T21:17:25.117644,4,3800,33799,3.092876,0.00052146
2025-12-05T21:17:47.249331,4,3900,33899,3.099425,0.00052124
2025-12-05T21:18:08.773360,4,4000,33999,3.098414,0.00052102
2025-12-05T21:18:44.605278,4,4100,34099,3.057950,0.00052080
2025-12-05T21:19:06.849660,4,4200,34199,3.116184,0.00052058
2025-12-05T21:19:28.916685,4,4300,34299,3.101425,0.00052036
2025-12-05T21:19:51.262188,4,4400,34399,3.077837,0.00052014
2025-12-05T21:20:13.620970,4,4500,34499,3.092870,0.00051992
2025-12-05T21:20:36.161686,4,4600,34599,3.092166,0.00051970
2025-12-05T21:20:58.032349,4,4700,34699,3.102373,0.00051947
2025-12-05T21:21:20.961591,4,4800,34799,3.105227,0.00051925
2025-12-05T21:21:43.013497,4,4900,34899,3.093324,0.00051903
2025-12-05T21:22:05.713039,4,5000,34999,3.112947,0.00051880
2025-12-05T21:22:39.837149,4,5100,35099,3.095052,0.00051857
2025-12-05T21:23:01.863402,4,5200,35199,3.101805,0.00051835
2025-12-05T21:23:24.014846,4,5300,35299,3.101157,0.00051812
2025-12-05T21:23:46.040696,4,5400,35399,3.089557,0.00051789
2025-12-05T21:24:08.651433,4,5500,35499,3.099412,0.00051767
2025-12-05T21:24:30.549786,4,5600,35599,3.126572,0.00051744
2025-12-05T21:24:53.065713,4,5700,35699,3.081029,0.00051721
2025-12-05T21:25:15.559621,4,5800,35799,3.100612,0.00051698
2025-12-05T21:25:38.352273,4,5900,35899,3.103525,0.00051675
2025-12-05T21:26:00.922094,4,6000,35999,3.097254,0.00051652
2025-12-05T21:26:34.396688,4,6100,36099,3.085624,0.00051629
2025-12-05T21:26:56.114209,4,6200,36199,3.093554,0.00051605
2025-12-05T21:27:17.726854,4,6300,36299,3.092035,0.00051582
2025-12-05T21:27:39.345395,4,6400,36399,3.074941,0.00051559
2025-12-05T21:28:00.042269,4,6500,36499,3.073930,0.00051536
2025-12-05T21:28:21.912698,4,6600,36599,3.089083,0.00051512
2025-12-05T21:28:43.730212,4,6700,36699,3.075116,0.00051489
2025-12-05T21:29:06.115123,4,6800,36799,3.088564,0.00051465
2025-12-05T21:29:28.007163,4,6900,36899,3.095298,0.00051441
2025-12-05T21:29:50.335415,4,7000,36999,3.099809,0.00051418
2025-12-05T21:30:24.006369,4,7100,37099,3.066943,0.00051394
2025-12-05T21:30:45.350285,4,7200,37199,3.080034,0.00051370
2025-12-05T21:31:07.618884,4,7300,37299,3.104673,0.00051346
2025-12-05T21:31:29.783251,4,7400,37399,3.099671,0.00051322
2025-12-05T21:31:51.556924,4,7500,37499,3.089443,0.00051298
2025-12-05T21:32:13.834979,4,7600,37599,3.098414,0.00051274
2025-12-05T21:32:35.868645,4,7700,37699,3.094056,0.00051250
2025-12-05T21:32:58.283621,4,7800,37799,3.065788,0.00051226
2025-12-05T21:33:20.135221,4,7900,37899,3.092276,0.00051202
2025-12-05T21:33:42.957427,4,8000,37999,3.078228,0.00051178
2025-12-05T21:34:17.636619,4,8100,38099,3.092665,0.00051153
2025-12-05T21:34:39.159210,4,8200,38199,3.067327,0.00051129
2025-12-05T21:35:00.649019,4,8300,38299,3.088223,0.00051105
2025-12-05T21:35:21.692518,4,8400,38399,3.102339,0.00051080
2025-12-05T21:35:42.924309,4,8500,38499,3.087107,0.00051056
2025-12-05T21:36:04.040379,4,8600,38599,3.085025,0.00051031
2025-12-05T21:36:25.460169,4,8700,38699,3.062923,0.00051006
2025-12-05T21:36:46.561347,4,8800,38799,3.106015,0.00050982
2025-12-05T21:37:09.045176,4,8900,38899,3.084718,0.00050957
2025-12-05T21:37:31.279389,4,9000,38999,3.102625,0.00050932
2025-12-05T21:38:06.139398,4,9100,39099,3.094427,0.00050907
2025-12-05T21:38:28.403589,4,9200,39199,3.092237,0.00050882
2025-12-05T21:38:51.228805,4,9300,39299,3.100274,0.00050857
2025-12-05T21:39:14.105917,4,9400,39399,3.079662,0.00050832
2025-12-05T21:39:36.611653,4,9500,39499,3.080985,0.00050807
2025-12-05T21:39:59.288322,4,9600,39599,3.088285,0.00050782
2025-12-05T21:40:21.821474,4,9700,39699,3.079726,0.00050756
2025-12-05T21:40:44.122565,4,9800,39799,3.073644,0.00050731
2025-12-05T21:41:07.002279,4,9900,39899,3.099205,0.00050706
2025-12-05T21:41:29.900708,4,10000,39999,3.089795,0.00050680
2025-12-05T21:42:13.787720,5,100,40099,3.117159,0.00050655
2025-12-05T21:42:34.642922,5,200,40199,3.094762,0.00050629
2025-12-05T21:42:55.883011,5,300,40299,3.083695,0.00050604
2025-12-05T21:43:17.287922,5,400,40399,3.090593,0.00050578
2025-12-05T21:43:39.786979,5,500,40499,3.085337,0.00050552
2025-12-05T21:44:01.977628,5,600,40599,3.098549,0.00050527
2025-12-05T21:44:24.373684,5,700,40699,3.083392,0.00050501
2025-12-05T21:44:46.173608,5,800,40799,3.080305,0.00050475
2025-12-05T21:45:07.615695,5,900,40899,3.093969,0.00050449
2025-12-05T21:45:29.846737,5,1000,40999,3.083959,0.00050423
2025-12-05T21:46:05.171132,5,1100,41099,3.088014,0.00050397
2025-12-05T21:46:27.514781,5,1200,41199,3.076623,0.00050371
2025-12-05T21:46:49.668227,5,1300,41299,3.079783,0.00050345
2025-12-05T21:47:12.220023,5,1400,41399,3.088362,0.00050319
2025-12-05T21:47:34.776151,5,1500,41499,3.068464,0.00050292
2025-12-05T21:47:56.296500,5,1600,41599,3.071944,0.00050266
2025-12-05T21:48:19.013842,5,1700,41699,3.096683,0.00050240
2025-12-05T21:48:41.243754,5,1800,41799,3.086661,0.00050213
2025-12-05T21:49:02.983557,5,1900,41899,3.084223,0.00050187
2025-12-05T21:49:25.230576,5,2000,41999,3.090002,0.00050160
2025-12-05T21:50:01.579722,5,2100,42099,3.088372,0.00050134
2025-12-05T21:50:23.177809,5,2200,42199,3.085991,0.00050107
2025-12-05T21:50:44.486884,5,2300,42299,3.074485,0.00050080
2025-12-05T21:51:05.857235,5,2400,42399,3.075826,0.00050054
2025-12-05T21:51:27.970927,5,2500,42499,3.096028,0.00050027
2025-12-05T21:51:49.414810,5,2600,42599,3.092080,0.00050000
2025-12-05T21:52:10.788578,5,2700,42699,3.065091,0.00049973
2025-12-05T21:52:32.890748,5,2800,42799,3.080137,0.00049946
2025-12-05T21:52:54.932439,5,2900,42899,3.077068,0.00049919
2025-12-05T21:53:16.509393,5,3000,42999,3.098653,0.00049892
2025-12-05T21:53:52.691433,5,3100,43099,3.075763,0.00049865
2025-12-05T21:54:15.590193,5,3200,43199,3.111284,0.00049838
2025-12-05T21:54:38.510089,5,3300,43299,3.082023,0.00049810
2025-12-05T21:55:01.073440,5,3400,43399,3.089239,0.00049783
2025-12-05T21:55:24.397241,5,3500,43499,3.076239,0.00049756
2025-12-05T21:55:47.134625,5,3600,43599,3.065239,0.00049728
2025-12-05T21:56:10.235636,5,3700,43699,3.070067,0.00049701
2025-12-05T21:56:32.700040,5,3800,43799,3.075443,0.00049673
2025-12-05T21:56:55.038180,5,3900,43899,3.096056,0.00049646
2025-12-05T21:57:17.642479,5,4000,43999,3.071369,0.00049618
2025-12-05T21:57:52.930394,5,4100,44099,3.086529,0.00049590
2025-12-05T21:58:15.522837,5,4200,44199,3.095852,0.00049563
2025-12-05T21:58:38.424991,5,4300,44299,3.088952,0.00049535
2025-12-05T21:59:00.720892,5,4400,44399,3.065343,0.00049507
2025-12-05T21:59:23.177112,5,4500,44499,3.053654,0.00049479
2025-12-05T21:59:45.935582,5,4600,44599,3.083839,0.00049451
2025-12-05T22:00:08.862232,5,4700,44699,3.084525,0.00049423
2025-12-05T22:00:31.486036,5,4800,44799,3.047166,0.00049395
2025-12-05T22:00:53.858728,5,4900,44899,3.068661,0.00049367
2025-12-05T22:01:17.040759,5,5000,44999,3.056759,0.00049339
2025-12-05T22:01:50.823403,5,5100,45099,3.073437,0.00049311
2025-12-05T22:02:12.359478,5,5200,45199,3.062192,0.00049282
2025-12-05T22:02:34.425103,5,5300,45299,3.078615,0.00049254
2025-12-05T22:02:56.246514,5,5400,45399,3.063213,0.00049226
2025-12-05T22:03:18.174288,5,5500,45499,3.065734,0.00049197
2025-12-05T22:03:40.168420,5,5600,45599,3.074874,0.00049169
2025-12-05T22:04:02.123364,5,5700,45699,3.085510,0.00049140
2025-12-05T22:04:24.189927,5,5800,45799,3.046155,0.00049112
2025-12-05T22:04:46.821220,5,5900,45899,3.090231,0.00049083
2025-12-05T22:05:09.401746,5,6000,45999,3.048800,0.00049054
2025-12-05T22:05:44.500736,5,6100,46099,3.073319,0.00049026
2025-12-05T22:06:07.021634,5,6200,46199,3.078032,0.00048997
2025-12-05T22:06:29.739781,5,6300,46299,3.065925,0.00048968
2025-12-05T22:06:52.411780,5,6400,46399,3.085914,0.00048939
2025-12-05T22:07:14.838994,5,6500,46499,3.061658,0.00048910
2025-12-05T22:07:36.799928,5,6600,46599,3.105244,0.00048881
2025-12-05T22:07:59.494634,5,6700,46699,3.072755,0.00048852
2025-12-05T22:08:22.301720,5,6800,46799,3.082268,0.00048823
2025-12-05T22:08:44.448098,5,6900,46899,3.108298,0.00048794
2025-12-05T22:09:06.869761,5,7000,46999,3.063217,0.00048764
2025-12-05T22:09:41.722374,5,7100,47099,3.062253,0.00048735
2025-12-05T22:10:03.397197,5,7200,47199,3.063936,0.00048706
2025-12-05T22:10:25.096863,5,7300,47299,3.067742,0.00048676
2025-12-05T22:10:47.282669,5,7400,47399,3.095663,0.00048647
2025-12-05T22:11:09.372505,5,7500,47499,3.082607,0.00048617
2025-12-05T22:11:31.363471,5,7600,47599,3.070264,0.00048588
2025-12-05T22:11:53.293349,5,7700,47699,3.072025,0.00048558
2025-12-05T22:12:15.616151,5,7800,47799,3.077718,0.00048529
2025-12-05T22:12:37.963858,5,7900,47899,3.078242,0.00048499
2025-12-05T22:13:00.503824,5,8000,47999,3.068283,0.00048469
2025-12-05T22:13:35.116147,5,8100,48099,3.067674,0.00048440
2025-12-05T22:13:57.209913,5,8200,48199,3.082881,0.00048410
2025-12-05T22:14:19.652317,5,8300,48299,3.067313,0.00048380
2025-12-05T22:14:41.910702,5,8400,48399,3.071253,0.00048350
2025-12-05T22:15:04.072526,5,8500,48499,3.049721,0.00048320
2025-12-05T22:15:26.014386,5,8600,48599,3.063696,0.00048290
2025-12-05T22:15:48.608637,5,8700,48699,3.059559,0.00048260
2025-12-05T22:16:11.505049,5,8800,48799,3.062463,0.00048230
2025-12-05T22:16:33.744606,5,8900,48899,3.043879,0.00048199
2025-12-05T22:16:56.423632,5,9000,48999,3.062629,0.00048169
2025-12-05T22:17:31.955131,5,9100,49099,3.056770,0.00048139
2025-12-05T22:17:54.052620,5,9200,49199,3.067616,0.00048108
2025-12-05T22:18:16.668936,5,9300,49299,3.071932,0.00048078
2025-12-05T22:18:38.868815,5,9400,49399,3.071850,0.00048048
2025-12-05T22:19:00.615916,5,9500,49499,3.092736,0.00048017
2025-12-05T22:19:22.983502,5,9600,49599,3.077454,0.00047987
2025-12-05T22:19:45.100942,5,9700,49699,3.056291,0.00047956
2025-12-05T22:20:07.740909,5,9800,49799,3.077580,0.00047925
2025-12-05T22:20:30.372204,5,9900,49899,3.059438,0.00047895
2025-12-05T22:20:52.469617,5,10000,49999,3.080659,0.00047864
2025-12-05T22:21:37.209011,6,100,50099,3.053780,0.00047833
2025-12-05T22:21:58.881524,6,200,50199,3.087398,0.00047802
2025-12-05T22:22:20.738752,6,300,50299,3.072862,0.00047771
2025-12-05T22:22:42.728316,6,400,50399,3.075352,0.00047740
2025-12-05T22:23:04.576082,6,500,50499,3.070113,0.00047709
2025-12-05T22:23:26.251581,6,600,50599,3.058183,0.00047678
2025-12-05T22:23:49.353414,6,700,50699,3.072756,0.00047647
2025-12-05T22:24:11.635403,6,800,50799,3.077994,0.00047616
2025-12-05T22:24:33.831261,6,900,50899,3.078671,0.00047585
2025-12-05T22:24:56.551792,6,1000,50999,3.060760,0.00047554
2025-12-05T22:25:30.211576,6,1100,51099,3.051710,0.00047522
2025-12-05T22:25:52.365716,6,1200,51199,3.052427,0.00047491
2025-12-05T22:26:14.521098,6,1300,51299,3.043296,0.00047460
2025-12-05T22:26:37.183019,6,1400,51399,3.050143,0.00047428
2025-12-05T22:26:59.524081,6,1500,51499,3.077842,0.00047397
2025-12-05T22:27:21.002125,6,1600,51599,3.072173,0.00047365
2025-12-05T22:27:43.842168,6,1700,51699,3.056221,0.00047334
2025-12-05T22:28:05.636121,6,1800,51799,3.078881,0.00047302
2025-12-05T22:28:27.177981,6,1900,51899,3.073604,0.00047270
2025-12-05T22:28:49.502284,6,2000,51999,3.048658,0.00047238
2025-12-05T22:29:23.222843,6,2100,52099,3.069035,0.00047207
2025-12-05T22:29:45.446131,6,2200,52199,3.070629,0.00047175
2025-12-05T22:30:07.792612,6,2300,52299,3.030114,0.00047143
2025-12-05T22:30:29.929555,6,2400,52399,3.062911,0.00047111
2025-12-05T22:30:51.777546,6,2500,52499,3.068866,0.00047079
2025-12-05T22:31:14.302085,6,2600,52599,3.074244,0.00047047
2025-12-05T22:31:36.283708,6,2700,52699,3.064260,0.00047015
2025-12-05T22:31:57.773016,6,2800,52799,3.075156,0.00046983
2025-12-05T22:32:21.035808,6,2900,52899,3.082395,0.00046951
2025-12-05T22:32:43.709285,6,3000,52999,3.076963,0.00046919
2025-12-05T22:33:19.120994,6,3100,53099,3.074135,0.00046886
2025-12-05T22:33:42.482482,6,3200,53199,3.056033,0.00046854
2025-12-05T22:34:05.841457,6,3300,53299,3.052228,0.00046822
2025-12-05T22:34:29.207136,6,3400,53399,3.050784,0.00046789
2025-12-05T22:34:52.401653,6,3500,53499,3.072639,0.00046757
2025-12-05T22:35:15.791592,6,3600,53599,3.068581,0.00046724
2025-12-05T22:35:38.877819,6,3700,53699,3.083060,0.00046692
2025-12-05T22:36:01.773012,6,3800,53799,3.069465,0.00046659
2025-12-05T22:36:23.788874,6,3900,53899,3.066045,0.00046627
2025-12-05T22:36:46.495621,6,4000,53999,3.069401,0.00046594
2025-12-05T22:37:20.738734,6,4100,54099,3.070885,0.00046561
2025-12-05T22:37:42.593883,6,4200,54199,3.078017,0.00046528
2025-12-05T22:38:04.670135,6,4300,54299,3.075433,0.00046496
2025-12-05T22:38:26.942780,6,4400,54399,3.077518,0.00046463
2025-12-05T22:38:48.945888,6,4500,54499,3.058826,0.00046430
2025-12-05T22:39:10.643914,6,4600,54599,3.035800,0.00046397
2025-12-05T22:39:32.804129,6,4700,54699,3.059771,0.00046364
2025-12-05T22:39:54.072102,6,4800,54799,3.071858,0.00046331
2025-12-05T22:40:16.901018,6,4900,54899,3.063075,0.00046298
2025-12-05T22:40:39.712584,6,5000,54999,3.086140,0.00046265
2025-12-05T22:41:14.981792,6,5100,55099,3.057759,0.00046231
2025-12-05T22:41:37.011295,6,5200,55199,3.077061,0.00046198
2025-12-05T22:41:59.716284,6,5300,55299,3.047963,0.00046165
2025-12-05T22:42:22.536544,6,5400,55399,3.060020,0.00046132
2025-12-05T22:42:45.442776,6,5500,55499,3.071932,0.00046098
2025-12-05T22:43:07.787723,6,5600,55599,3.047108,0.00046065
2025-12-05T22:43:30.608091,6,5700,55699,3.079307,0.00046031
2025-12-05T22:43:53.093593,6,5800,55799,3.065951,0.00045998
2025-12-05T22:44:15.397096,6,5900,55899,3.055208,0.00045964
2025-12-05T22:44:37.228890,6,6000,55999,3.081739,0.00045931
2025-12-05T22:45:13.141170,6,6100,56099,3.064606,0.00045897
2025-12-05T22:45:35.207976,6,6200,56199,3.060292,0.00045863
2025-12-05T22:45:57.619674,6,6300,56299,3.060197,0.00045830
2025-12-05T22:46:20.040340,6,6400,56399,3.065846,0.00045796
2025-12-05T22:46:42.786646,6,6500,56499,3.083559,0.00045762
2025-12-05T22:47:04.891536,6,6600,56599,3.051620,0.00045728
2025-12-05T22:47:27.662195,6,6700,56699,3.057315,0.00045694
2025-12-05T22:47:49.949403,6,6800,56799,3.060069,0.00045660
2025-12-05T22:48:11.983899,6,6900,56899,3.051921,0.00045626
2025-12-05T22:48:34.427392,6,7000,56999,3.077693,0.00045592
